VEMCO DATA LOG,1.0.0,vdat-2.7.1-20200703-910fdc-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Index,Frequency (kHz),Decoder,PPM Map ID,HR Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Detection Type,Full ID,ID,Signal Strength (dB),Noise (dB),Quality Score,Decoder,Sensor Value,Sensor Unit
DET,2021-09-13 04:56:41.7463,2021-09-13 04:56:44.233011,,2.486711592,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 04:58:04.3551,2021-09-13 04:58:06.842505,,2.487405533,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DIAG,2021-09-13 05:00:00,2021-09-13 05:00:02.488376,,2.488376987,VR2Tx-69,483808,21.187,865,0,,211,22
TEMP,2021-09-13 05:00:00,2021-09-13 05:00:02.488376,,2.488376987,VR2Tx-69,483808,21.187,
BATTERY,2021-09-13 05:00:00,2021-09-13 05:00:02.488376,,2.488376987,VR2Tx-69,483808,,,,3.5828,
DET,2021-09-13 05:00:12.6458,2021-09-13 05:00:15.134283,,2.488483216,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 05:05:47.4463,2021-09-13 05:05:49.937595,,2.491295648,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 05:08:26.5684,2021-09-13 05:08:29.061032,,2.492632325,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 05:10:39.7849,2021-09-13 05:10:42.278651,,2.493751387,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 05:14:55.4863,2021-09-13 05:14:57.982199,,2.495899361,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 05:18:08.0661,2021-09-13 05:18:10.563617,,2.497517093,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 05:20:31.3564,2021-09-13 05:20:33.85512,,2.498720778,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 05:24:08.2062,2021-09-13 05:24:10.706742,,2.500542386,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 05:26:36.0269,2021-09-13 05:26:38.528684,,2.501784127,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 05:28:27.9386,2021-09-13 05:28:30.441324,,2.502724222,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 05:31:11.5989,2021-09-13 05:31:14.102999,,2.504099021,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 05:33:30.2862,2021-09-13 05:33:32.791464,,2.505264039,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 05:36:12.5547,2021-09-13 05:36:15.061327,,2.506627146,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 05:38:04.7556,2021-09-13 05:38:07.263169,,2.507569670,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 05:41:29.3782,2021-09-13 05:41:31.887488,,2.509288566,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 05:43:11.5542,2021-09-13 05:43:14.064346,,2.510146877,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 05:46:08.5412,2021-09-13 05:46:11.052833,,2.511633625,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 05:46:22.31,2021-09-13 05:46:24.821749,,2.511749287,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 05:48:15.7366,2021-09-13 05:48:18.249302,,2.512702107,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 05:51:02.6981,2021-09-13 05:51:05.212204,,2.514104638,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 05:53:31.1982,2021-09-13 05:53:33.713552,,2.515352086,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 05:55:39.1824,2021-09-13 05:55:41.698827,,2.516427195,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 05:57:34.7698,2021-09-13 05:57:37.287198,,2.517398166,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 05:58:46.0685,2021-09-13 05:58:48.586497,,2.517997098,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DIAG,2021-09-13 06:00:00,2021-09-13 06:00:02.518618,,2.518618147,VR2Tx-69,483808,21.14,848,0,,224,24
TEMP,2021-09-13 06:00:00,2021-09-13 06:00:02.518618,,2.518618147,VR2Tx-69,483808,21.14,
BATTERY,2021-09-13 06:00:00,2021-09-13 06:00:02.518618,,2.518618147,VR2Tx-69,483808,,,,3.5848,
DET,2021-09-13 06:01:06.9048,2021-09-13 06:01:09.42398,,2.519180168,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 06:03:07.7862,2021-09-13 06:03:10.306395,,2.520195611,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 06:05:10.0948,2021-09-13 06:05:12.616023,,2.521223043,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 06:07:54.588,2021-09-13 06:07:57.110604,,2.522604839,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 06:10:12.6113,2021-09-13 06:10:15.135064,,2.523764279,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 06:13:18.0701,2021-09-13 06:13:20.595422,,2.525322192,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 06:15:09.0866,2021-09-13 06:15:11.612854,,2.526254767,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 06:16:42.5473,2021-09-13 06:16:45.074339,,2.527039867,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 06:17:17.8883,2021-09-13 06:17:20.415636,,2.527336742,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 06:19:21.126,2021-09-13 06:19:23.654371,,2.528371979,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 06:22:35.9381,2021-09-13 06:22:38.468108,,2.530008463,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 06:24:39.4706,2021-09-13 06:24:42.001646,,2.531046176,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 06:26:03.7676,2021-09-13 06:26:06.299354,,2.531754298,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 06:26:30.8372,2021-09-13 06:26:33.369181,,2.531981691,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 06:26:35.9567,2021-09-13 06:26:38.488724,,2.532024697,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 06:26:48.5786,2021-09-13 06:26:51.11073,,2.532130725,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 06:28:35.7252,2021-09-13 06:28:38.25823,,2.533030791,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 06:32:08.7821,2021-09-13 06:32:11.31692,,2.534820537,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 06:35:05.2273,2021-09-13 06:35:07.763602,,2.536302734,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 06:35:54.0823,2021-09-13 06:35:56.619013,,2.536713132,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 06:35:57.9815,2021-09-13 06:36:00.518245,,2.536745886,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 06:36:27.0644,2021-09-13 06:36:29.60139,,2.536990192,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 06:36:50.4931,2021-09-13 06:36:53.030287,,2.537187,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 06:38:02.4925,2021-09-13 06:38:05.030291,,2.537791819,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 06:42:11.5781,2021-09-13 06:42:14.117984,,2.539884218,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 06:44:54.0132,2021-09-13 06:44:56.554448,,2.541248725,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 06:45:13.9379,2021-09-13 06:45:16.479316,,2.541416099,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 06:45:37.9195,2021-09-13 06:45:40.461117,,2.541617552,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 06:47:21.3075,2021-09-13 06:47:23.849986,,2.542486044,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 06:47:53.5954,2021-09-13 06:47:56.138157,,2.542757273,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 06:53:13.81,2021-09-13 06:53:16.355447,,2.545447179,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 06:54:42.9972,2021-09-13 06:54:45.543396,,2.546196380,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 06:55:28.6632,2021-09-13 06:55:31.209779,,2.546579989,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 06:56:02.9407,2021-09-13 06:56:05.487567,,2.546867931,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 06:58:33.3707,2021-09-13 06:58:35.918831,,2.548131592,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DIAG,2021-09-13 07:00:00,2021-09-13 07:00:02.548859,,2.548859306,VR2Tx-69,483808,21.14,789,0,,328,35
TEMP,2021-09-13 07:00:00,2021-09-13 07:00:02.548859,,2.548859306,VR2Tx-69,483808,21.14,
BATTERY,2021-09-13 07:00:00,2021-09-13 07:00:02.548859,,2.548859306,VR2Tx-69,483808,,,,3.5858,
DET,2021-09-13 07:04:15.574,2021-09-13 07:04:18.125006,,2.551006210,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 07:05:35.7005,2021-09-13 07:05:38.252179,,2.551679298,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 07:05:50.0538,2021-09-13 07:05:52.605599,,2.551799870,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 07:06:51.8533,2021-09-13 07:06:54.405619,,2.552319006,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 07:08:15.4482,2021-09-13 07:08:18.001221,,2.553021230,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 07:08:50.2136,2021-09-13 07:08:52.766913,,2.553313271,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 07:14:47.5145,2021-09-13 07:14:50.070814,,2.556314713,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 07:15:16.402,2021-09-13 07:15:18.958557,,2.556557378,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 07:15:24.0752,2021-09-13 07:15:26.631821,,2.556621835,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 07:16:21.6269,2021-09-13 07:16:24.184005,,2.557105288,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 07:16:48.1056,2021-09-13 07:16:50.662927,,2.557327717,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 07:18:21.1925,2021-09-13 07:18:23.750609,,2.558109677,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 07:19:02.6421,2021-09-13 07:19:05.200557,,2.558457867,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 07:25:53.5066,2021-09-13 07:25:56.068509,,2.561909261,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 07:26:14.8899,2021-09-13 07:26:17.451988,,2.562088888,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 07:26:22.3124,2021-09-13 07:26:24.874551,,2.562151240,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 07:27:38.1781,2021-09-13 07:27:40.740888,,2.562788536,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 07:28:20.2518,2021-09-13 07:28:22.814941,,2.563141968,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 07:29:33.9241,2021-09-13 07:29:36.48786,,2.563760839,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 07:33:48.114,2021-09-13 07:33:50.679896,,2.565896116,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 07:35:49.2417,2021-09-13 07:35:51.808613,,2.566913628,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 07:37:09.1659,2021-09-13 07:37:11.733485,,2.567585017,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 07:37:20.5614,2021-09-13 07:37:23.12908,,2.567680743,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 07:38:15.6122,2021-09-13 07:38:18.180343,,2.568143187,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 07:38:53.0294,2021-09-13 07:38:55.597857,,2.568457504,VR2Tx-69,483808,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-13 07:39:15.9388,2021-09-13 07:39:18.507449,,2.568649950,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 07:39:33.3836,2021-09-13 07:39:35.952396,,2.568796492,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 07:46:37.8614,2021-09-13 07:46:40.433762,,2.572362243,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 07:47:54.5499,2021-09-13 07:47:57.122906,,2.573006451,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 07:48:14.5988,2021-09-13 07:48:17.171974,,2.573174868,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 07:48:27.7761,2021-09-13 07:48:30.349385,,2.573285561,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 07:50:04.6056,2021-09-13 07:50:07.179698,,2.574098960,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 07:50:29.4689,2021-09-13 07:50:32.043207,,2.574307820,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 07:57:12.4403,2021-09-13 07:57:15.017992,,2.577692910,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 07:57:49.8665,2021-09-13 07:57:52.444507,,2.578007302,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 07:58:22.1499,2021-09-13 07:58:24.728178,,2.578278493,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 07:58:59.744,2021-09-13 07:59:02.322594,,2.578594295,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DIAG,2021-09-13 08:00:00,2021-09-13 08:00:02.5791,,2.579100465,VR2Tx-69,483808,21.14,723,0,,329,37
TEMP,2021-09-13 08:00:00,2021-09-13 08:00:02.5791,,2.579100465,VR2Tx-69,483808,21.14,
BATTERY,2021-09-13 08:00:00,2021-09-13 08:00:02.5791,,2.579100465,VR2Tx-69,483808,,,,3.5799,
DET,2021-09-13 08:00:39.7009,2021-09-13 08:00:42.280333,,2.579433965,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 08:01:18.5347,2021-09-13 08:01:21.11446,,2.579760182,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 08:03:32.2551,2021-09-13 08:03:34.835983,,2.580883476,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 08:07:18.4723,2021-09-13 08:07:21.055083,,2.582783774,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 08:07:31.1417,2021-09-13 08:07:33.72459,,2.582890201,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 08:08:14.6498,2021-09-13 08:08:17.233055,,2.583255683,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 08:09:27.5733,2021-09-13 08:09:30.157168,,2.583868264,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 08:10:47.6518,2021-09-13 08:10:50.23634,,2.584540949,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 08:11:54.029,2021-09-13 08:11:56.614098,,2.585098539,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 08:16:27.8749,2021-09-13 08:16:30.462298,,2.587398932,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 08:17:50.7936,2021-09-13 08:17:53.381695,,2.588095476,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 08:18:56.7578,2021-09-13 08:18:59.346449,,2.588649597,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 08:19:20.3026,2021-09-13 08:19:22.891447,,2.588847381,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 08:20:00.847,2021-09-13 08:20:03.436187,,2.589187967,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 08:22:01.9129,2021-09-13 08:22:04.503104,,2.590204959,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 08:25:08.7,2021-09-13 08:25:11.291774,,2.591774031,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 08:25:43.3626,2021-09-13 08:25:45.954665,,2.592065208,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 08:27:27.3912,2021-09-13 08:27:29.984139,,2.592939082,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 08:29:18.2738,2021-09-13 08:29:20.86767,,2.593870531,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 08:29:24.3383,2021-09-13 08:29:26.932221,,2.593921475,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 08:30:02.6395,2021-09-13 08:30:05.233743,,2.594243217,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 08:31:15.0411,2021-09-13 08:31:17.635951,,2.594851414,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 08:35:11.018,2021-09-13 08:35:13.614833,,2.596833696,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 08:35:33.5198,2021-09-13 08:35:36.116822,,2.597022718,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 08:37:37.6838,2021-09-13 08:37:40.281865,,2.598065736,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 08:38:58.6058,2021-09-13 08:39:01.204545,,2.598745507,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 08:39:08.8891,2021-09-13 08:39:11.487931,,2.598831890,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 08:40:24.3848,2021-09-13 08:40:26.984266,,2.599466078,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 08:40:37.9975,2021-09-13 08:40:40.59708,,2.599580429,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 08:45:03.4774,2021-09-13 08:45:06.07921,,2.601810546,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 08:45:20.4335,2021-09-13 08:45:23.035452,,2.601952982,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 08:46:55.5598,2021-09-13 08:46:58.162552,,2.602752074,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 08:49:15.9098,2021-09-13 08:49:18.513731,,2.603931059,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 08:49:35.0921,2021-09-13 08:49:37.696192,,2.604092197,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 08:50:05.4142,2021-09-13 08:50:08.018546,,2.604346912,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 08:50:20.6093,2021-09-13 08:50:23.213774,,2.604474556,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 08:55:45.5449,2021-09-13 08:55:48.152104,,2.607204120,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 08:55:51.8073,2021-09-13 08:55:54.414556,,2.607256726,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 08:58:47.3497,2021-09-13 08:58:49.958431,,2.608731338,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 08:59:24.7913,2021-09-13 08:59:27.400345,,2.609045860,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DIAG,2021-09-13 09:00:00,2021-09-13 09:00:02.609341,,2.609341624,VR2Tx-69,483808,21.14,747,0,,347,40
TEMP,2021-09-13 09:00:00,2021-09-13 09:00:02.609341,,2.609341624,VR2Tx-69,483808,21.14,
BATTERY,2021-09-13 09:00:00,2021-09-13 09:00:02.609341,,2.609341624,VR2Tx-69,483808,,,,3.5848,
DET,2021-09-13 09:00:24.3515,2021-09-13 09:00:26.961046,,2.609546185,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 09:00:42.5332,2021-09-13 09:00:45.142898,,2.609698917,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 09:05:51.8256,2021-09-13 09:05:54.437897,,2.612297073,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 09:06:06.5522,2021-09-13 09:06:09.16462,,2.612420781,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 09:08:47.3377,2021-09-13 09:08:49.951471,,2.613771431,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 09:10:23.74,2021-09-13 09:10:26.354581,,2.614581241,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 09:15:45.4398,2021-09-13 09:15:48.057083,,2.617283623,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 09:16:49.4068,2021-09-13 09:16:52.02462,,2.617820966,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 09:19:43.9537,2021-09-13 09:19:46.572987,,2.619287217,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 09:20:07.4697,2021-09-13 09:20:10.089184,,2.619484759,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 09:20:13.4534,2021-09-13 09:20:16.072935,,2.619535024,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 09:20:43.323,2021-09-13 09:20:45.942785,,2.619785938,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 09:24:37.022,2021-09-13 09:24:39.643749,,2.621749085,VR2Tx-69,483808,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-13 09:26:00.3625,2021-09-13 09:26:02.984949,,2.622449172,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-13 09:27:42.3087,2021-09-13 09:27:44.932005,,2.623305553,VR2Tx-69,483808,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-13 09:29:19.9507,2021-09-13 09:29:22.574825,,2.624125777,VR2Tx-69,483808,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-13 09:29:34.1365,2021-09-13 09:29:36.760744,,2.624244942,VR2Tx-69,483808,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-13 09:30:19.3828,2021-09-13 09:30:22.007425,,2.624625026,VR2Tx-69,483808,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-13 09:30:34.0176,2021-09-13 09:30:36.642347,,2.624747963,VR2Tx-69,483808,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-13 09:35:27.0828,2021-09-13 09:35:29.710009,,2.627209805,VR2Tx-69,483808,PPM,A69-1601-63884,63884,,,,,,
