VEMCO DATA LOG,1.0.0,vdat-2.7.1-20200703-910fdc-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Index,Frequency (kHz),Decoder,PPM Map ID,HR Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Detection Type,Full ID,ID,Signal Strength (dB),Noise (dB),Quality Score,Decoder,Sensor Value,Sensor Unit
DET,2021-09-20 14:29:46.5118,2021-09-20 14:29:22.951314,,-23.560485929,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:30:25.7324,2021-09-20 14:30:02.170925,,-23.561474590,VR2Tx-69,480027,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-20 14:30:49.7957,2021-09-20 14:30:26.233618,,-23.562081170,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 14:31:04.766,2021-09-20 14:30:41.203541,,-23.562458537,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 14:31:19.5969,2021-09-20 14:30:56.034067,,-23.562832390,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:32:52.4403,2021-09-20 14:32:28.875127,,-23.565172758,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:33:35.3572,2021-09-20 14:33:11.790945,,-23.566254594,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 14:34:05.4064,2021-09-20 14:33:41.839387,,-23.567012065,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-20 14:34:25.0392,2021-09-20 14:34:01.471693,,-23.567506963,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:37:28.1358,2021-09-20 14:37:04.563677,,-23.572122406,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:37:33.7996,2021-09-20 14:37:10.227334,,-23.572265177,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 14:38:39.9619,2021-09-20 14:38:16.387967,,-23.573932976,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 14:38:56.9967,2021-09-20 14:38:33.422337,,-23.574362384,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:40:21.4089,2021-09-20 14:39:57.832409,,-23.576490221,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:40:50.9746,2021-09-20 14:40:27.397364,,-23.577235505,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 14:40:58.7715,2021-09-20 14:40:35.194067,,-23.577432046,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-20 14:41:03.6823,2021-09-20 14:40:40.104744,,-23.577555836,VR2Tx-69,480027,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-20 14:41:36.9312,2021-09-20 14:41:13.352806,,-23.578393964,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:41:56.6821,2021-09-20 14:41:33.103208,,-23.578891839,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 14:42:34.6709,2021-09-20 14:42:11.09105,,-23.579849449,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:42:55.1178,2021-09-20 14:42:31.537435,,-23.580364868,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 14:43:38.278,2021-09-20 14:43:14.696547,,-23.581452838,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-20 14:43:56.7418,2021-09-20 14:43:33.159881,,-23.581918267,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:45:56.8814,2021-09-20 14:45:33.296453,,-23.584946710,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:47:01.9916,2021-09-20 14:46:38.405012,,-23.586587988,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 14:47:38.7928,2021-09-20 14:47:15.205284,,-23.587515661,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:48:11.8931,2021-09-20 14:47:48.304749,,-23.588350044,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 14:48:19.4353,2021-09-20 14:47:55.846759,,-23.588540165,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:49:07.3866,2021-09-20 14:48:43.796851,,-23.589748907,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:50:10.0197,2021-09-20 14:49:46.428372,,-23.591327743,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:50:33.4487,2021-09-20 14:50:09.856781,,-23.591918334,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-20 14:51:17.2951,2021-09-20 14:50:53.702076,,-23.593023601,VR2Tx-69,480027,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-20 14:51:41.9406,2021-09-20 14:51:18.346955,,-23.593644857,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:51:50.6506,2021-09-20 14:51:27.056735,,-23.593864416,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 14:52:31.7275,2021-09-20 14:52:08.1326,,-23.594899870,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 14:52:37.3695,2021-09-20 14:52:13.774457,,-23.595042092,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 14:53:12.4602,2021-09-20 14:52:48.864273,,-23.595926647,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:53:41.5713,2021-09-20 14:53:17.974639,,-23.596660471,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-20 14:54:16.9023,2021-09-20 14:53:53.304748,,-23.597551084,VR2Tx-69,480027,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-20 14:54:40.3921,2021-09-20 14:54:16.793956,,-23.598143208,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:56:02.932,2021-09-20 14:55:39.331776,,-23.600223849,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:56:55.9236,2021-09-20 14:56:32.32204,,-23.601559645,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 14:57:14.958,2021-09-20 14:56:51.35596,,-23.602039458,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:58:05.6498,2021-09-20 14:57:42.046482,,-23.603317281,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 14:58:12.3748,2021-09-20 14:57:48.771313,,-23.603486803,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 14:59:13.7027,2021-09-20 14:58:50.097667,,-23.605032738,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 14:59:56.6891,2021-09-20 14:59:33.082983,,-23.606116326,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DIAG,2021-09-20 15:00:00,2021-09-20 14:59:36.3938,,-23.606199786,VR2Tx-69,480027,5.536,200,1,,825,97
TEMP,2021-09-20 15:00:00,2021-09-20 14:59:36.3938,,-23.606199786,VR2Tx-69,480027,5.536,
BATTERY,2021-09-20 15:00:00,2021-09-20 14:59:36.3938,,-23.606199786,VR2Tx-69,480027,,,,3.5605,
DET,2021-09-20 15:00:39.4819,2021-09-20 15:00:15.874704,,-23.607195034,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-20 15:00:49.5207,2021-09-20 15:00:25.913251,,-23.607448089,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:02:01.9984,2021-09-20 15:01:38.389124,,-23.609275085,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:02:41.5668,2021-09-20 15:02:17.956527,,-23.610272513,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 15:03:35.4087,2021-09-20 15:03:11.79707,,-23.611629743,VR2Tx-69,480027,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-20 15:04:04.4776,2021-09-20 15:03:40.865237,,-23.612362503,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:04:52.3881,2021-09-20 15:04:28.774529,,-23.613570217,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:05:54.7977,2021-09-20 15:05:31.182556,,-23.615143419,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:07:26.2392,2021-09-20 15:07:02.621751,,-23.617448448,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:07:40.8676,2021-09-20 15:07:17.249782,,-23.617817196,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 15:08:56.034,2021-09-20 15:08:32.414288,,-23.619711968,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:09:10.4229,2021-09-20 15:08:46.802825,,-23.620074679,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 15:09:48.8874,2021-09-20 15:09:25.266355,,-23.621044281,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-20 15:10:22.3384,2021-09-20 15:09:58.716512,,-23.621887503,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:10:28.2343,2021-09-20 15:10:04.612263,,-23.622036125,VR2Tx-69,480027,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-20 15:11:41.5924,2021-09-20 15:11:17.968514,,-23.623885314,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:11:50.686,2021-09-20 15:11:27.061885,,-23.624114542,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-20 15:11:58.5195,2021-09-20 15:11:34.895187,,-23.624312007,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 15:12:28.8853,2021-09-20 15:12:05.260222,,-23.625077459,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 15:12:47.0561,2021-09-20 15:12:23.430564,,-23.625535503,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:13:09.36,2021-09-20 15:12:45.733902,,-23.626097733,VR2Tx-69,480027,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-20 15:13:24.6672,2021-09-20 15:13:01.040716,,-23.626483592,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:13:38.7727,2021-09-20 15:13:15.14586,,-23.626839159,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 15:14:06.4942,2021-09-20 15:13:42.866662,,-23.627537954,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:14:56.9638,2021-09-20 15:14:33.334989,,-23.628810176,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:16:04.7734,2021-09-20 15:15:41.14288,,-23.630519500,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:16:47.2732,2021-09-20 15:16:23.641609,,-23.631590822,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:17:39.166,2021-09-20 15:17:15.533101,,-23.632898920,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:18:08.0276,2021-09-20 15:17:44.393973,,-23.633626454,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 15:18:49.7595,2021-09-20 15:18:26.124821,,-23.634678419,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:19:04.377,2021-09-20 15:18:40.741953,,-23.635046893,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-20 15:19:37.9057,2021-09-20 15:19:14.269807,,-23.635892074,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:20:03.322,2021-09-20 15:19:39.685467,,-23.636532760,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 15:20:40.7978,2021-09-20 15:20:17.160322,,-23.637477439,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:21:29.0447,2021-09-20 15:21:05.406006,,-23.638693632,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 15:22:13.1695,2021-09-20 15:21:49.529694,,-23.639805917,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:22:32.1314,2021-09-20 15:22:08.491116,,-23.640283902,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 15:23:14.6688,2021-09-20 15:22:51.027443,,-23.641356172,VR2Tx-69,480027,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-20 15:23:44.8169,2021-09-20 15:23:21.174783,,-23.642116136,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:24:18.7953,2021-09-20 15:23:55.152327,,-23.642972654,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 15:25:14.8577,2021-09-20 15:24:51.213314,,-23.644385857,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:26:41.5908,2021-09-20 15:26:17.944227,,-23.646572199,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:28:00.0876,2021-09-20 15:27:36.439049,,-23.648550922,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 15:28:32.5028,2021-09-20 15:28:08.853431,,-23.649368035,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-20 15:29:08.8894,2021-09-20 15:28:45.239114,,-23.650285257,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:29:49.7761,2021-09-20 15:29:26.124784,,-23.651315917,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:30:11.0331,2021-09-20 15:29:47.381248,,-23.651851757,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-20 15:30:38.3807,2021-09-20 15:30:14.728158,,-23.652541127,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:30:46.3927,2021-09-20 15:30:22.739956,,-23.652743091,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 15:30:55.9283,2021-09-20 15:30:32.275316,,-23.652983461,VR2Tx-69,480027,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-20 15:31:27.1832,2021-09-20 15:31:03.529428,,-23.653771325,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 15:31:35.9378,2021-09-20 15:31:12.283807,,-23.653992008,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 15:31:42.2361,2021-09-20 15:31:18.581949,,-23.654150774,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:32:16.7858,2021-09-20 15:31:53.130778,,-23.655021692,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:32:22.4112,2021-09-20 15:31:58.756036,,-23.655163496,VR2Tx-69,480027,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-20 15:32:52.7752,2021-09-20 15:32:29.119271,,-23.655928902,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:33:31.3092,2021-09-20 15:33:07.652299,,-23.656900255,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:34:15.02,2021-09-20 15:33:51.361997,,-23.658002104,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:34:36.353,2021-09-20 15:34:12.69446,,-23.658539860,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 15:35:09.2333,2021-09-20 15:34:45.573931,,-23.659368696,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:36:24.5244,2021-09-20 15:36:00.863133,,-23.661266611,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:37:21.7605,2021-09-20 15:36:58.09779,,-23.662709402,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:38:41.7556,2021-09-20 15:38:18.090874,,-23.664725894,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 15:39:34.0769,2021-09-20 15:39:10.410855,,-23.666044793,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-20 15:39:52.55,2021-09-20 15:39:28.883489,,-23.666510457,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:41:09.3387,2021-09-20 15:40:45.670253,,-23.668446123,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 15:41:48.387,2021-09-20 15:41:24.717569,,-23.669430441,VR2Tx-69,480027,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-20 15:42:20.5483,2021-09-20 15:41:56.878058,,-23.670241153,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 15:42:59.5912,2021-09-20 15:42:35.919974,,-23.671225335,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:44:08.5122,2021-09-20 15:43:44.839237,,-23.672962674,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 15:44:12.2981,2021-09-20 15:43:48.625041,,-23.673058108,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:45:04.6881,2021-09-20 15:44:41.013721,,-23.674378739,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:46:15.9841,2021-09-20 15:45:52.307924,,-23.676175947,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:47:05.529,2021-09-20 15:46:41.851575,,-23.677424860,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:48:11.2083,2021-09-20 15:47:47.529219,,-23.679080484,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:48:49.5276,2021-09-20 15:48:25.847553,,-23.680046425,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:49:02.8316,2021-09-20 15:48:39.151218,,-23.680381788,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 15:49:17.7133,2021-09-20 15:48:54.032543,,-23.680756922,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-20 15:49:32.9902,2021-09-20 15:49:09.309057,,-23.681142017,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:49:46.8337,2021-09-20 15:49:23.152209,,-23.681490980,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 15:50:26.5184,2021-09-20 15:50:02.835908,,-23.682491339,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:50:52.0351,2021-09-20 15:50:28.351965,,-23.683134557,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 15:50:58.0202,2021-09-20 15:50:34.336914,,-23.683285427,VR2Tx-69,480027,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-20 15:51:40.3875,2021-09-20 15:51:16.703146,,-23.684353409,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:52:31.0172,2021-09-20 15:52:07.33157,,-23.685629667,VR2Tx-69,480027,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-20 15:52:34.851,2021-09-20 15:52:11.165273,,-23.685726308,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:53:04.0844,2021-09-20 15:52:40.397936,,-23.686463215,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 15:53:50.5935,2021-09-20 15:53:26.905864,,-23.687635602,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:54:09.686,2021-09-20 15:53:45.997883,,-23.688116880,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 15:54:49.0362,2021-09-20 15:54:25.347091,,-23.689108808,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:56:12.4907,2021-09-20 15:55:48.799487,,-23.691212504,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:57:26.4024,2021-09-20 15:57:02.709324,,-23.693075647,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 15:58:20.8372,2021-09-20 15:57:57.142752,,-23.694447823,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 15:58:42.7236,2021-09-20 15:58:19.0286,,-23.694999529,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 15:58:56.2552,2021-09-20 15:58:32.559859,,-23.695340629,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 15:59:33.1918,2021-09-20 15:59:09.495528,,-23.696271716,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-20 15:59:42.0674,2021-09-20 15:59:18.370904,,-23.696495449,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DIAG,2021-09-20 16:00:00,2021-09-20 15:59:36.303052,,-23.696947489,VR2Tx-69,480027,5.516,165,1,,864,97
TEMP,2021-09-20 16:00:00,2021-09-20 15:59:36.303052,,-23.696947489,VR2Tx-69,480027,5.516,
BATTERY,2021-09-20 16:00:00,2021-09-20 15:59:36.303052,,-23.696947489,VR2Tx-69,480027,,,,3.5566,
DET,2021-09-20 16:00:34.79,2021-09-20 16:00:11.092175,,-23.697824464,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 16:01:14.045,2021-09-20 16:00:50.346186,,-23.698813992,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-20 16:01:57.8277,2021-09-20 16:01:34.127782,,-23.699917653,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 16:02:53.5228,2021-09-20 16:02:29.821478,,-23.701321598,VR2Tx-69,480027,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-20 16:03:10.5276,2021-09-20 16:02:46.825849,,-23.701750250,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 16:03:28.4321,2021-09-20 16:03:04.729898,,-23.702201582,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-20 16:04:02.8802,2021-09-20 16:03:39.17713,,-23.703069939,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 16:05:08.8928,2021-09-20 16:04:45.188066,,-23.704733964,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-20 16:05:14.3993,2021-09-20 16:04:50.694427,,-23.704872770,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 16:06:04.4277,2021-09-20 16:05:40.721566,,-23.706133871,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 16:07:11.2658,2021-09-20 16:06:47.557981,,-23.707818705,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 16:07:51.9459,2021-09-20 16:07:28.237055,,-23.708844157,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 16:08:12.2316,2021-09-20 16:07:48.522244,,-23.709355513,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-20 16:08:40.0849,2021-09-20 16:08:16.374842,,-23.710057630,VR2Tx-69,480027,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-20 16:08:59.5876,2021-09-20 16:08:35.87705,,-23.710549248,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-20 16:09:18.1646,2021-09-20 16:08:54.453582,,-23.711017532,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-20 16:09:28.0443,2021-09-20 16:09:04.333033,,-23.711266576,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-20 16:09:42.9896,2021-09-20 16:09:19.277956,,-23.711643313,VR2Tx-69,480027,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-20 16:10:54.8696,2021-09-20 16:10:31.156144,,-23.713455242,VR2Tx-69,480027,PPM,A69-1601-63815,63815,,,,,,
