VEMCO DATA LOG,1.0.0,vdat-2.7.1-20200703-910fdc-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Index,Frequency (kHz),Decoder,PPM Map ID,HR Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Detection Type,Full ID,ID,Signal Strength (dB),Noise (dB),Quality Score,Decoder,Sensor Value,Sensor Unit
DIAG,2021-09-10 09:00:00,2021-09-10 09:00:00.400617,,0.400617486,VR2Tx-69,483884,21.467,869,0,,204,20
TEMP,2021-09-10 09:00:00,2021-09-10 09:00:00.400617,,0.400617486,VR2Tx-69,483884,21.467,
BATTERY,2021-09-10 09:00:00,2021-09-10 09:00:00.400617,,0.400617486,VR2Tx-69,483884,,,,3.5974,
DET,2021-09-10 09:04:25.7727,2021-09-10 09:04:26.175427,,0.402727203,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 09:05:14.1692,2021-09-10 09:05:14.572311,,0.403111377,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 09:08:01.4675,2021-09-10 09:08:01.871939,,0.404439399,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 09:08:12.827,2021-09-10 09:08:13.231529,,0.404529572,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 09:13:50.1527,2021-09-10 09:13:50.559907,,0.407207280,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 09:16:11.2572,2021-09-10 09:16:11.665527,,0.408327374,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 09:17:51.2283,2021-09-10 09:17:51.63742,,0.409120950,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 09:23:35.5927,2021-09-10 09:23:36.004554,,0.411854531,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 09:27:02.7292,2021-09-10 09:27:03.142698,,0.413498791,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 09:34:03.1527,2021-09-10 09:34:03.569536,,0.416836134,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 09:37:30.4925,2021-09-10 09:37:30.910982,,0.418482007,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 09:43:55.6127,2021-09-10 09:43:56.034239,,0.421539111,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 09:47:17.785,2021-09-10 09:47:18.208143,,0.423143964,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 09:54:37.6807,2021-09-10 09:54:38.107335,,0.426635878,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 09:57:49.068,2021-09-10 09:57:49.496155,,0.428155120,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DIAG,2021-09-10 10:00:00,2021-09-10 10:00:00.429194,,0.429194465,VR2Tx-69,483884,21.42,881,0,,178,15
TEMP,2021-09-10 10:00:00,2021-09-10 10:00:00.429194,,0.429194465,VR2Tx-69,483884,21.42,
BATTERY,2021-09-10 10:00:00,2021-09-10 10:00:00.429194,,0.429194465,VR2Tx-69,483884,,,,3.5974,
DET,2021-09-10 10:04:58.6887,2021-09-10 10:04:59.120265,,0.431565471,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 10:07:31.2444,2021-09-10 10:07:31.677176,,0.432776465,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 10:07:48.9968,2021-09-10 10:07:49.429717,,0.432917385,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 10:14:37.5767,2021-09-10 10:14:38.01286,,0.436160712,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 10:18:27.3962,2021-09-10 10:18:27.834185,,0.437985031,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 10:18:45.5499,2021-09-10 10:18:45.988029,,0.438129136,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 10:24:52.0327,2021-09-10 10:24:52.473738,,0.441038294,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 10:29:16.9963,2021-09-10 10:29:17.439441,,0.443141589,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 10:29:21.1763,2021-09-10 10:29:21.619474,,0.443174770,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 10:29:36.0203,2021-09-10 10:29:36.463592,,0.443292602,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 10:34:18.2847,2021-09-10 10:34:18.730233,,0.445533231,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 10:39:53.4924,2021-09-10 10:39:53.940594,,0.448194126,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 10:40:14.3232,2021-09-10 10:40:14.771559,,0.448359482,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 10:44:07.4687,2021-09-10 10:44:07.91891,,0.450210203,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 10:50:03.7801,2021-09-10 10:50:04.233138,,0.453038620,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 10:50:27.8229,2021-09-10 10:50:28.276129,,0.453229473,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 10:54:42.5167,2021-09-10 10:54:42.971951,,0.455251245,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 10:59:21.6516,2021-09-10 10:59:22.109067,,0.457467032,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 10:59:51.7162,2021-09-10 10:59:52.173905,,0.457705686,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DIAG,2021-09-10 11:00:00,2021-09-10 11:00:00.457771,,0.457771443,VR2Tx-69,483884,21.35,877,0,,169,19
TEMP,2021-09-10 11:00:00,2021-09-10 11:00:00.457771,,0.457771443,VR2Tx-69,483884,21.35,
BATTERY,2021-09-10 11:00:00,2021-09-10 11:00:00.457771,,0.457771443,VR2Tx-69,483884,,,,3.5964,
DET,2021-09-10 11:04:49.4847,2021-09-10 11:04:49.944769,,0.460069387,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 11:08:54.499,2021-09-10 11:08:54.961014,,0.462014323,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 11:09:36.6687,2021-09-10 11:09:37.131049,,0.462349068,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 11:14:00.2927,2021-09-10 11:14:00.757141,,0.464441729,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 11:18:57.2986,2021-09-10 11:18:57.765399,,0.466799376,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 11:19:02.5469,2021-09-10 11:19:03.013741,,0.466841037,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 11:20:03.7392,2021-09-10 11:20:04.206526,,0.467326785,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 11:21:48.9445,2021-09-10 11:21:49.412661,,0.468161910,VR2Tx-69,483884,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-10 11:23:19.0567,2021-09-10 11:23:19.525577,,0.468877225,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 11:29:54.7757,2021-09-10 11:29:55.247718,,0.472018462,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 11:29:59.5349,2021-09-10 11:30:00.006956,,0.472056241,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 11:32:53.7327,2021-09-10 11:32:54.206139,,0.473439031,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 11:40:33.5466,2021-09-10 11:40:34.023689,,0.477089057,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 11:41:01.303,2021-09-10 11:41:01.780309,,0.477309389,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 11:43:00.2327,2021-09-10 11:43:00.710953,,0.478253459,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 11:50:47.982,2021-09-10 11:50:48.463966,,0.481966476,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 11:52:01.667,2021-09-10 11:52:02.149551,,0.482551391,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 11:52:10.1047,2021-09-10 11:52:10.587318,,0.482618370,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 11:56:48.7721,2021-09-10 11:56:49.25693,,0.484830445,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DIAG,2021-09-10 12:00:00,2021-09-10 12:00:00.486348,,0.486348422,VR2Tx-69,483884,21.303,879,0,,178,19
TEMP,2021-09-10 12:00:00,2021-09-10 12:00:00.486348,,0.486348422,VR2Tx-69,483884,21.303,
BATTERY,2021-09-10 12:00:00,2021-09-10 12:00:00.486348,,0.486348422,VR2Tx-69,483884,,,,3.5974,
DET,2021-09-10 12:00:14.2149,2021-09-10 12:00:14.701361,,0.486461261,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 12:01:26.5287,2021-09-10 12:01:27.015735,,0.487035291,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 12:02:59.691,2021-09-10 12:03:00.178774,,0.487774818,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 12:07:32.7818,2021-09-10 12:07:33.271742,,0.489942626,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 12:10:03.3792,2021-09-10 12:10:03.870338,,0.491138076,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 12:10:56.0567,2021-09-10 12:10:56.548256,,0.491556233,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 12:13:52.5671,2021-09-10 12:13:53.060057,,0.492957381,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 12:20:38.4065,2021-09-10 12:20:38.902678,,0.496178954,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 12:20:52.2607,2021-09-10 12:20:52.756988,,0.496288930,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 12:24:35.1471,2021-09-10 12:24:35.645158,,0.498058213,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 12:30:45.3544,2021-09-10 12:30:45.855396,,0.500996937,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 12:31:41.8167,2021-09-10 12:31:42.318145,,0.501445137,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 12:34:57.603,2021-09-10 12:34:58.105999,,0.502999299,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 12:39:56.6121,2021-09-10 12:39:57.117472,,0.505372848,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 12:42:18.2687,2021-09-10 12:42:18.775197,,0.506497325,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 12:44:39.3427,2021-09-10 12:44:39.850317,,0.507617177,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 12:49:15.8251,2021-09-10 12:49:16.334911,,0.509811908,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 12:52:28.0447,2021-09-10 12:52:28.556037,,0.511337757,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 12:54:59.4585,2021-09-10 12:54:59.971039,,0.512539687,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 12:58:51.4178,2021-09-10 12:58:51.93218,,0.514380992,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DIAG,2021-09-10 13:00:00,2021-09-10 13:00:00.514925,,0.514925401,VR2Tx-69,483884,21.42,869,0,,179,20
TEMP,2021-09-10 13:00:00,2021-09-10 13:00:00.514925,,0.514925401,VR2Tx-69,483884,21.42,
BATTERY,2021-09-10 13:00:00,2021-09-10 13:00:00.514925,,0.514925401,VR2Tx-69,483884,,,,3.5964,
DET,2021-09-10 13:01:44.4688,2021-09-10 13:01:44.984554,,0.515754679,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 13:04:36.9858,2021-09-10 13:04:37.502924,,0.517124128,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 13:06:48.8991,2021-09-10 13:06:49.417271,,0.518171262,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 13:08:59.3011,2021-09-10 13:08:59.820306,,0.519206399,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 13:10:50.967,2021-09-10 13:10:51.487092,,0.520092809,VR2Tx-69,483884,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-10 13:11:13.9967,2021-09-10 13:11:14.516975,,0.520275620,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 13:14:48.6776,2021-09-10 13:14:49.199579,,0.521979767,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 13:16:14.2858,2021-09-10 13:16:14.808459,,0.522659330,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 13:18:12.4305,2021-09-10 13:18:12.954097,,0.523597168,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 13:19:59.2731,2021-09-10 13:19:59.797545,,0.524445290,VR2Tx-69,483884,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-10 13:20:02.693,2021-09-10 13:20:03.217472,,0.524472437,VR2Tx-69,483884,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-10 13:21:10.2007,2021-09-10 13:21:10.725708,,0.525008317,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 13:21:50.1533,2021-09-10 13:21:50.678625,,0.525325462,VR2Tx-69,483884,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-10 13:24:09.357,2021-09-10 13:24:09.88343,,0.526430468,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 13:27:35.8558,2021-09-10 13:27:36.383869,,0.528069666,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 13:29:09.0108,2021-09-10 13:29:09.539609,,0.528809135,VR2Tx-69,483884,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-10 13:30:42.3192,2021-09-10 13:30:42.848749,,0.529549822,VR2Tx-69,483884,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-10 13:31:59.7567,2021-09-10 13:32:00.286864,,0.530164524,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 13:32:46.0623,2021-09-10 13:32:46.592832,,0.530532101,VR2Tx-69,483884,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-10 13:33:47.8206,2021-09-10 13:33:48.351622,,0.531022341,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 13:36:36.7871,2021-09-10 13:36:37.319463,,0.532363605,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 13:37:19.4045,2021-09-10 13:37:19.937201,,0.532701904,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 13:38:19.0702,2021-09-10 13:38:19.603375,,0.533175534,VR2Tx-69,483884,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-10 13:42:36.2087,2021-09-10 13:42:36.743916,,0.535216712,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 13:43:35.4207,2021-09-10 13:43:35.956386,,0.535686740,VR2Tx-69,483884,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-10 13:44:01.8524,2021-09-10 13:44:02.388296,,0.535896556,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 13:46:42.4205,2021-09-10 13:46:42.957671,,0.537171153,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 13:47:11.1378,2021-09-10 13:47:11.675199,,0.537399113,VR2Tx-69,483884,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-10 13:47:36.6198,2021-09-10 13:47:37.157401,,0.537601390,VR2Tx-69,483884,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-10 13:47:43.1994,2021-09-10 13:47:43.737053,,0.537653619,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 13:52:45.9847,2021-09-10 13:52:46.524757,,0.540057144,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 13:53:27.2119,2021-09-10 13:53:27.752284,,0.540384408,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 13:54:11.2065,2021-09-10 13:54:11.747233,,0.540733639,VR2Tx-69,483884,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-10 13:55:51.4269,2021-09-10 13:55:51.968429,,0.541529193,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 13:57:27.6841,2021-09-10 13:57:28.226393,,0.542293288,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DIAG,2021-09-10 14:00:00,2021-09-10 14:00:00.543502,,0.543502379,VR2Tx-69,483884,21.608,826,0,,320,35
TEMP,2021-09-10 14:00:00,2021-09-10 14:00:00.543502,,0.543502379,VR2Tx-69,483884,21.608,
BATTERY,2021-09-10 14:00:00,2021-09-10 14:00:00.543502,,0.543502379,VR2Tx-69,483884,,,,3.5916,
DET,2021-09-10 14:02:02.8767,2021-09-10 14:02:03.421177,,0.544477780,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 14:03:14.5677,2021-09-10 14:03:15.112746,,0.545046867,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 14:11:33.8087,2021-09-10 14:11:34.357709,,0.549009867,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 14:13:46.3838,2021-09-10 14:13:46.933862,,0.550062255,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 14:17:41.58,2021-09-10 14:17:42.131929,,0.551929254,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 14:21:32.3528,2021-09-10 14:21:32.906561,,0.553761140,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 14:23:46.8432,2021-09-10 14:23:47.398028,,0.554828731,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 14:24:28.6466,2021-09-10 14:24:29.20176,,0.555160569,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 14:28:15.2031,2021-09-10 14:28:15.760058,,0.556958985,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 14:32:26.5887,2021-09-10 14:32:27.147654,,0.558954497,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 14:34:44.3994,2021-09-10 14:34:44.959448,,0.560048445,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 14:38:19.8108,2021-09-10 14:38:20.372558,,0.561758391,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 14:43:11.9327,2021-09-10 14:43:12.496777,,0.564077269,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 14:47:26.3885,2021-09-10 14:47:26.954597,,0.566097152,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 14:53:39.9607,2021-09-10 14:53:40.529762,,0.569062587,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 14:55:26.269,2021-09-10 14:55:26.838906,,0.569906467,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 14:56:17.5153,2021-09-10 14:56:18.085613,,0.570313263,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 14:56:36.2423,2021-09-10 14:56:36.812761,,0.570461919,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DIAG,2021-09-10 15:00:00,2021-09-10 15:00:00.572079,,0.572079358,VR2Tx-69,483884,21.749,874,0,,180,18
TEMP,2021-09-10 15:00:00,2021-09-10 15:00:00.572079,,0.572079358,VR2Tx-69,483884,21.749,
BATTERY,2021-09-10 15:00:00,2021-09-10 15:00:00.572079,,0.572079358,VR2Tx-69,483884,,,,3.5955,
DET,2021-09-10 15:03:32.8887,2021-09-10 15:03:33.462469,,0.573769279,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 15:05:53.1155,2021-09-10 15:05:53.690382,,0.574882406,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 15:05:59.982,2021-09-10 15:06:00.556936,,0.574936913,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 15:06:37.1631,2021-09-10 15:06:37.738332,,0.575232058,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 15:14:15.8927,2021-09-10 15:14:16.471573,,0.578873476,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 15:15:23.5604,2021-09-10 15:15:24.13981,,0.579410626,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 15:16:05.1466,2021-09-10 15:16:05.72634,,0.579740739,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 15:16:13.2866,2021-09-10 15:16:13.866405,,0.579805355,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 15:24:39.2407,2021-09-10 15:24:39.824521,,0.583821644,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 15:25:12.7488,2021-09-10 15:25:13.332887,,0.584087633,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 15:26:22.1703,2021-09-10 15:26:22.754938,,0.584638704,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 15:34:22.8087,2021-09-10 15:34:23.397154,,0.588454035,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 15:35:37.2338,2021-09-10 15:35:37.822844,,0.589044825,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 15:36:14.4265,2021-09-10 15:36:15.01584,,0.589340063,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 15:43:47.1409,2021-09-10 15:43:47.733833,,0.592933732,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 15:44:47.0927,2021-09-10 15:44:47.686109,,0.593409633,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 15:45:04.4653,2021-09-10 15:45:05.058847,,0.593547537,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 15:46:56.941,2021-09-10 15:46:57.53544,,0.594440375,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-10 15:53:28.4393,2021-09-10 15:53:29.036848,,0.597548108,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 15:54:33.0007,2021-09-10 15:54:33.59876,,0.598060599,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-10 15:54:55.565,2021-09-10 15:54:56.163239,,0.598239716,VR2Tx-69,483884,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-10 15:57:18.8644,2021-09-10 15:57:19.463777,,0.599377234,VR2Tx-69,483884,PPM,A69-1601-62026,62026,,,,,,
DIAG,2021-09-10 16:00:00,2021-09-10 16:00:00.600656,,0.600656336,VR2Tx-69,483884,21.843,867,0,,229,22
TEMP,2021-09-10 16:00:00,2021-09-10 16:00:00.600656,,0.600656336,VR2Tx-69,483884,21.843,
BATTERY,2021-09-10 16:00:00,2021-09-10 16:00:00.600656,,0.600656336,VR2Tx-69,483884,,,,3.5974,
DET,2021-09-10 16:03:48.5817,2021-09-10 16:03:49.18417,,0.602470829,VR2Tx-69,483884,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-10 16:05:01.9647,2021-09-10 16:05:02.567753,,0.603053347,VR2Tx-69,483884,PPM,A69-1601-63884,63884,,,,,,
