VEMCO DATA LOG,1.0.0,vdat-2.7.1-20200703-910fdc-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Index,Frequency (kHz),Decoder,PPM Map ID,HR Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Detection Type,Full ID,ID,Signal Strength (dB),Noise (dB),Quality Score,Decoder,Sensor Value,Sensor Unit
DET,2021-09-21 15:56:03.9062,2021-09-21 15:56:14.92813,,11.021930559,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 15:56:09.6081,2021-09-21 15:56:20.630091,,11.021991739,VR2Tx-69,483829,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-21 15:56:17.5831,2021-09-21 15:56:28.605177,,11.022077308,VR2Tx-69,483829,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 15:58:05.2212,2021-09-21 15:58:16.244432,,11.023232236,VR2Tx-69,483829,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 15:59:03.9597,2021-09-21 15:59:14.983562,,11.023862484,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 15:59:48.9251,2021-09-21 15:59:59.949444,,11.024344951,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DIAG,2021-09-21 16:00:00,2021-09-21 16:00:11.024463,,11.024463781,VR2Tx-69,483829,4.615,234,7,,1103,76
TEMP,2021-09-21 16:00:00,2021-09-21 16:00:11.024463,,11.024463781,VR2Tx-69,483829,4.615,
BATTERY,2021-09-21 16:00:00,2021-09-21 16:00:11.024463,,11.024463781,VR2Tx-69,483829,,,,3.5469,
DET,2021-09-21 16:00:58.8872,2021-09-21 16:01:09.912295,,11.025095625,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:01:13.9036,2021-09-21 16:01:24.928856,,11.025256747,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 16:01:58.4957,2021-09-21 16:02:09.521435,,11.025735208,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 16:03:48.364,2021-09-21 16:03:59.390914,,11.026914065,VR2Tx-69,483829,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 16:05:38.748,2021-09-21 16:05:49.776098,,11.028098456,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:05:42.5923,2021-09-21 16:05:53.620439,,11.028139704,VR2Tx-69,483829,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-21 16:05:46.2649,2021-09-21 16:05:57.293079,,11.028179110,VR2Tx-69,483829,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 16:06:15.6561,2021-09-21 16:06:26.684594,,11.028494470,VR2Tx-69,483829,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 16:06:43.3204,2021-09-21 16:06:54.349191,,11.028791300,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 16:07:11.7453,2021-09-21 16:07:22.774396,,11.029096291,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:07:52.329,2021-09-21 16:08:03.358531,,11.029531743,VR2Tx-69,483829,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 16:08:20.2687,2021-09-21 16:08:31.298531,,11.029831529,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:08:32.7409,2021-09-21 16:08:43.770865,,11.029965352,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 16:10:58.6811,2021-09-21 16:11:09.712631,,11.031531251,VR2Tx-69,483829,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 16:11:11.4885,2021-09-21 16:11:22.520168,,11.031668671,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 16:12:36.5397,2021-09-21 16:12:47.572281,,11.032581247,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 16:12:56.9002,2021-09-21 16:13:07.932999,,11.032799710,VR2Tx-69,483829,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 16:15:02.729,2021-09-21 16:15:13.763149,,11.034149819,VR2Tx-69,483829,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 16:17:02.7307,2021-09-21 16:17:13.766137,,11.035437404,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:17:08.4854,2021-09-21 16:17:19.520899,,11.035499151,VR2Tx-69,483829,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 16:18:03.4766,2021-09-21 16:18:14.512689,,11.036089192,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:18:41.9728,2021-09-21 16:18:53.009302,,11.036502245,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 16:20:44.044,2021-09-21 16:20:55.081812,,11.037812036,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 16:20:54.8882,2021-09-21 16:21:05.926128,,11.037928392,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:22:03.3594,2021-09-21 16:22:14.398063,,11.038663069,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 16:22:08.0677,2021-09-21 16:22:19.106413,,11.038713588,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:22:49.7797,2021-09-21 16:23:00.818861,,11.039161146,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 16:23:01.1117,2021-09-21 16:23:12.150982,,11.039282736,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:24:14.0555,2021-09-21 16:24:25.095565,,11.040065403,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:24:32.7655,2021-09-21 16:24:43.805766,,11.040266156,VR2Tx-69,483829,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 16:24:48.5598,2021-09-21 16:24:59.600235,,11.040435624,VR2Tx-69,483829,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-21 16:25:06.6302,2021-09-21 16:25:17.670829,,11.040629515,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:26:18.412,2021-09-21 16:26:29.453399,,11.041399714,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:27:00.5733,2021-09-21 16:27:11.615152,,11.041852094,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 16:27:08.6509,2021-09-21 16:27:19.692838,,11.041938764,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:27:19.0864,2021-09-21 16:27:30.12845,,11.042050734,VR2Tx-69,483829,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 16:27:51.4867,2021-09-21 16:28:02.529098,,11.042398380,VR2Tx-69,483829,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 16:28:15.9811,2021-09-21 16:28:27.023761,,11.042661199,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:28:47.1067,2021-09-21 16:28:58.149695,,11.042995168,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 16:28:57.3146,2021-09-21 16:29:08.357704,,11.043104696,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:29:42.5924,2021-09-21 16:29:53.63599,,11.043590515,VR2Tx-69,483829,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 16:29:46.8891,2021-09-21 16:29:57.932736,,11.043636617,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:30:44.5182,2021-09-21 16:30:55.562454,,11.044254962,VR2Tx-69,483829,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 16:30:52.8061,2021-09-21 16:31:03.850443,,11.044343889,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:31:10.4301,2021-09-21 16:31:21.474632,,11.044532989,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 16:31:31.5825,2021-09-21 16:31:42.627259,,11.044759949,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:31:36.9045,2021-09-21 16:31:47.949317,,11.044817052,VR2Tx-69,483829,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 16:31:44.5902,2021-09-21 16:31:55.635099,,11.044899518,VR2Tx-69,483829,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 16:32:08.3767,2021-09-21 16:32:19.421854,,11.045154741,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 16:32:13.4117,2021-09-21 16:32:24.456908,,11.045208765,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 16:32:43.9988,2021-09-21 16:32:55.044336,,11.045536956,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 16:33:11.5865,2021-09-21 16:33:22.632332,,11.045832965,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:36:50.5312,2021-09-21 16:37:01.579382,,11.048182182,VR2Tx-69,483829,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 16:37:03.5023,2021-09-21 16:37:14.550621,,11.048321358,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:37:54.6767,2021-09-21 16:38:05.72557,,11.048870446,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 16:38:20.6217,2021-09-21 16:38:31.670848,,11.049148828,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 16:38:33.7647,2021-09-21 16:38:44.813989,,11.049289849,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:40:01.2186,2021-09-21 16:40:12.268828,,11.050228206,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:41:13.7492,2021-09-21 16:41:24.800206,,11.051006440,VR2Tx-69,483829,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 16:41:49.5224,2021-09-21 16:42:00.57379,,11.051390276,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 16:41:57.6357,2021-09-21 16:42:08.687177,,11.051477330,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 16:42:33.447,2021-09-21 16:42:44.498861,,11.051861575,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:43:02.6427,2021-09-21 16:43:13.694874,,11.052174837,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 16:43:21.1343,2021-09-21 16:43:32.186673,,11.052373247,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:46:50.5238,2021-09-21 16:47:01.578419,,11.054619940,VR2Tx-69,483829,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 16:47:06.9271,2021-09-21 16:47:17.981895,,11.054795943,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 16:47:23.5962,2021-09-21 16:47:34.651174,,11.054974798,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:47:58.3978,2021-09-21 16:48:09.453148,,11.055348209,VR2Tx-69,483829,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 16:48:38.2495,2021-09-21 16:48:49.305275,,11.055775807,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 16:48:48.4703,2021-09-21 16:48:59.526185,,11.055885474,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:50:04.9071,2021-09-21 16:50:15.963805,,11.056705620,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:50:15.7582,2021-09-21 16:50:26.815022,,11.056822049,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 16:51:04.7746,2021-09-21 16:51:15.831947,,11.057347982,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:51:09.7523,2021-09-21 16:51:20.809701,,11.057401391,VR2Tx-69,483829,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 16:52:23.5117,2021-09-21 16:52:34.569892,,11.058192810,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 16:52:31.0366,2021-09-21 16:52:42.094873,,11.058273550,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:53:19.0943,2021-09-21 16:53:30.153089,,11.058789196,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 16:53:50.3269,2021-09-21 16:54:01.386024,,11.059124313,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:54:22.0079,2021-09-21 16:54:33.067364,,11.059464242,VR2Tx-69,483829,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 16:54:55.7859,2021-09-21 16:55:06.845726,,11.059826671,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:55:33.6369,2021-09-21 16:55:44.697132,,11.060232801,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 16:56:01.1838,2021-09-21 16:56:12.244328,,11.060528372,VR2Tx-69,483829,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 16:56:16.139,2021-09-21 16:56:27.199688,,11.060688837,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:57:48.0803,2021-09-21 16:57:59.141975,,11.061675343,VR2Tx-69,483829,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 16:58:17.6977,2021-09-21 16:58:28.759693,,11.061993129,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 16:58:22.2113,2021-09-21 16:58:33.273341,,11.062041559,VR2Tx-69,483829,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 16:59:55.49,2021-09-21 17:00:06.553042,,11.063042414,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DIAG,2021-09-21 17:00:00,2021-09-21 17:00:11.06309,,11.063090805,VR2Tx-69,483829,4.655,201,10,,1212,87
TEMP,2021-09-21 17:00:00,2021-09-21 17:00:11.06309,,11.063090805,VR2Tx-69,483829,4.655,
BATTERY,2021-09-21 17:00:00,2021-09-21 17:00:11.06309,,11.063090805,VR2Tx-69,483829,,,,3.5469,
DET,2021-09-21 17:00:04.7373,2021-09-21 17:00:15.800441,,11.063141635,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:00:52.2918,2021-09-21 17:01:03.355451,,11.063651882,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 17:01:31.9842,2021-09-21 17:01:43.048277,,11.064077771,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:01:59.1074,2021-09-21 17:02:10.171768,,11.064368795,VR2Tx-69,483829,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 17:02:08.3088,2021-09-21 17:02:19.373267,,11.064467524,VR2Tx-69,483829,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 17:02:12.4157,2021-09-21 17:02:23.480211,,11.064511590,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 17:02:43.306,2021-09-21 17:02:54.370843,,11.064843034,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 17:02:53.1241,2021-09-21 17:03:04.189048,,11.064948380,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:03:20.7917,2021-09-21 17:03:31.856945,,11.065245246,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 17:06:08.401,2021-09-21 17:06:19.468043,,11.067043648,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 17:06:17.5524,2021-09-21 17:06:28.619541,,11.067141840,VR2Tx-69,483829,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 17:07:01.1588,2021-09-21 17:07:12.226409,,11.067609725,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:07:36.624,2021-09-21 17:07:47.69199,,11.067990257,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 17:09:53.5961,2021-09-21 17:10:04.665559,,11.069459930,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:10:28.993,2021-09-21 17:10:40.062839,,11.069839730,VR2Tx-69,483829,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-21 17:11:21.0567,2021-09-21 17:11:32.127098,,11.070398359,VR2Tx-69,483829,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 17:11:30.1723,2021-09-21 17:11:41.242796,,11.070496167,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:11:52.6881,2021-09-21 17:12:03.758837,,11.070737755,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 17:12:00.1969,2021-09-21 17:12:11.267718,,11.070818323,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 17:12:35.3585,2021-09-21 17:12:46.429695,,11.071195597,VR2Tx-69,483829,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 17:12:43.6064,2021-09-21 17:12:54.677684,,11.071284095,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:12:47.6517,2021-09-21 17:12:58.723027,,11.071327500,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 17:13:37.1139,2021-09-21 17:13:48.185758,,11.071858216,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:13:53.444,2021-09-21 17:14:04.516033,,11.072033433,VR2Tx-69,483829,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 17:14:50.7683,2021-09-21 17:15:01.840948,,11.072648508,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:16:24.7648,2021-09-21 17:16:35.838457,,11.073657065,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 17:16:59.5922,2021-09-21 17:17:10.66623,,11.074030753,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:17:55.9174,2021-09-21 17:18:06.992035,,11.074635107,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:19:15.4517,2021-09-21 17:19:26.527188,,11.075488489,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:19:23.0691,2021-09-21 17:19:34.14467,,11.075570221,VR2Tx-69,483829,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 17:19:59.1693,2021-09-21 17:20:10.245257,,11.075957567,VR2Tx-69,483829,PPM,A69-1601-63868,63868,,,,,,
DET,2021-09-21 17:20:21.1186,2021-09-21 17:20:32.194793,,11.076193077,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:20:43.6331,2021-09-21 17:20:54.709534,,11.076434651,VR2Tx-69,483829,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 17:21:08.6231,2021-09-21 17:21:19.699802,,11.076702787,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 17:21:42.9006,2021-09-21 17:21:53.97767,,11.077070576,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:22:36.6766,2021-09-21 17:22:47.754247,,11.077647577,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:22:44.9337,2021-09-21 17:22:56.011436,,11.077736174,VR2Tx-69,483829,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 17:22:55.2757,2021-09-21 17:23:06.353547,,11.077847141,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 17:23:10.4821,2021-09-21 17:23:21.56011,,11.078010301,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 17:23:31.4406,2021-09-21 17:23:42.518835,,11.078235180,VR2Tx-69,483829,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 17:23:51.0023,2021-09-21 17:24:02.080745,,11.078445072,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:24:46.6349,2021-09-21 17:24:57.713941,,11.079041995,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:25:54.7988,2021-09-21 17:26:05.878573,,11.079773375,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 17:26:04.7084,2021-09-21 17:26:15.788279,,11.079879702,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:27:07.5968,2021-09-21 17:27:18.677354,,11.080554478,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:28:22.5159,2021-09-21 17:28:33.597258,,11.081358339,VR2Tx-69,483829,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 17:28:40.1755,2021-09-21 17:28:51.257047,,11.081547822,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:29:45.5256,2021-09-21 17:29:56.607849,,11.082249011,VR2Tx-69,483829,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 17:30:12.088,2021-09-21 17:30:23.170534,,11.082534018,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:30:26.3335,2021-09-21 17:30:37.416186,,11.082686869,VR2Tx-69,483829,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 17:31:42.5707,2021-09-21 17:31:53.654204,,11.083504873,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:32:01.157,2021-09-21 17:32:12.240704,,11.083704299,VR2Tx-69,483829,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 17:32:07.6757,2021-09-21 17:32:18.759474,,11.083774243,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 17:33:10.2573,2021-09-21 17:33:21.341745,,11.084445726,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:33:28.6534,2021-09-21 17:33:39.738043,,11.084643112,VR2Tx-69,483829,PPM,A69-1604-32402,32402,,,,,,
DET,2021-09-21 17:34:32.5782,2021-09-21 17:34:43.663529,,11.085329007,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:35:51.9769,2021-09-21 17:36:03.06308,,11.086180934,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 17:37:40.0496,2021-09-21 17:37:51.13694,,11.087340525,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:38:19.2852,2021-09-21 17:38:30.372961,,11.087761512,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:38:58.4974,2021-09-21 17:39:09.585582,,11.088182248,VR2Tx-69,483829,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 17:39:04.3904,2021-09-21 17:39:15.478645,,11.088245479,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:39:28.2025,2021-09-21 17:39:39.291,,11.088500976,VR2Tx-69,483829,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 17:40:31.0352,2021-09-21 17:40:42.124375,,11.089175154,VR2Tx-69,483829,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 17:41:29.4357,2021-09-21 17:41:40.525501,,11.089801775,VR2Tx-69,483829,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 17:42:31.0345,2021-09-21 17:42:42.124962,,11.090462714,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:43:08.0246,2021-09-21 17:43:19.115459,,11.090859608,VR2Tx-69,483829,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 17:43:15.4376,2021-09-21 17:43:26.528539,,11.090939147,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:44:10.844,2021-09-21 17:44:21.935533,,11.091533643,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:45:28.2341,2021-09-21 17:45:39.326464,,11.092364017,VR2Tx-69,483829,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 17:45:43.9154,2021-09-21 17:45:55.007932,,11.092532274,VR2Tx-69,483829,PPM,A69-1604-32401,32401,,,,,,
DET,2021-09-21 17:46:29.744,2021-09-21 17:46:40.837024,,11.093024002,VR2Tx-69,483829,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 17:46:43.4428,2021-09-21 17:46:54.53597,,11.093170986,VR2Tx-69,483829,PPM,A69-1601-63808,63808,,,,,,
